Metric,.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1593.5,0.588,0.617,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,9669.5,0.852,0.852,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,4448.5,0.178,0.239,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,6233,6.73e-4,0.002,**
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,4037,0.019,0.042,*
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,2156,0.02,0.042,*
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,14229.5,2.03e-10,4.26e-9,****
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,7100.5,2.88e-7,2.02e-6,****
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,9002.5,0.248,0.305,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,5622.5,0.129,0.208,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,3810,0.182,0.239,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,1920.5,0.261,0.305,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,2272.5,0.074,0.142,ns
SB_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,1417,0.149,0.223,ns
SB_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,8608,0.087,0.152,ns
SB_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,11014,1.19e-7,1.25e-6,****
SB_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,7211,2.02e-4,7.07e-4,***
SB_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,5819.5,4.49e-5,1.89e-4,***
SB_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,3774.5,0.003,0.007,**
SB_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,8671,0.542,0.599,ns
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,6920,2.69e-6,6.28e-6,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1416,0.147,0.182,ns
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,6003.5,4.88e-8,1.28e-7,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,2057.5,6.2800000000000005e-13,2.64e-12,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,8102.5,0.746,0.746,ns
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,2039,4.52e-13,2.37e-12,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1004.5,3.77e-4,0.00064899999999999995,***
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,3785.5,5.63e-18,3.94e-17,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,1428,2.53e-18,2.66e-17,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,5699.5,1.87e-5,3.57e-5,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,1372.5,7.6e-19,1.6e-17,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,2935.5,0.268,0.313,ns
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,1263.5,0.026,0.034,*
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,3136,0.308,0.34,ns
Shell_M118_M120_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,1174.5,0.007,0.01,**
Shell_M118_M120_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,7780,0.004,0.006,**
Shell_M118_M120_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,20898.5,3.01e-6,6.32e-6,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,7336.5,4.02e-4,0.00064899999999999995,***
Shell_M118_M120_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,11823.5,6.63e-9,1.99e-8,****
Shell_M118_M120_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,4670,0.42,0.441,ns
Shell_M118_M120_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,4524,5.12e-10,1.79e-9,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,4968.5,0.94,0.94,ns
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1064.5,0.001,0.001,***
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,19600,5.629999999999999e-45,5.96e-44,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,10000,2.45e-34,6.59e-34,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,16600,1.76e-42,9.339999999999999e-42,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,10000,2.4299999999999998e-34,6.59e-34,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1212,0.013,0.015,*
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,19600,5.68e-45,5.96e-44,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,10000,2.51e-34,6.59e-34,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,16600,1.7799999999999997e-42,9.339999999999999e-42,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,10000,2.48e-34,6.59e-34,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,6664,1.36e-20,3.17e-20,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,3400,3.55e-18,6.21e-18,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,5644,4.29e-20,9.01e-20,****
Spine_Bridge_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,3400,3.49e-18,6.21e-18,****
Spine_Bridge_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,10451.5,0.35,0.368,ns
Spine_Bridge_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,10775.5,3.06e-8,4.59e-8,****
Spine_Bridge_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,7154.5,1.45e-4,1.9e-4,***
Spine_Bridge_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,4719.5,3.78e-9,6.11e-9,****
Spine_Bridge_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,3175.5,8.22e-6,1.15e-5,****
Spine_Bridge_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,9299.5,0.1,0.111,ns
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,5502,0.22,0.272,ns
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,893,3.57e-5,9.37e-5,****
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,4584.5,5.99e-14,6.29e-13,****
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,1618,1.22e-16,2.56e-15,****
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,6409.5,0.002,0.003,**
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,2864.5,1.74e-7,7.31e-7,****
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1002,3.57e-4,8.33e-4,***
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,5559.5,1.06e-9,5.56e-9,****
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,2286.5,3.19e-11,2.23e-10,****
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,6176,4.7e-4,9.87e-4,***
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,3007,1.1e-6,3.3e-6,****
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,3572,0.502,0.555,ns
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,1545.5,0.43,0.502,ns
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,3446.5,0.042,0.059,ns
V104_RS2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,1766.5,0.735,0.735,ns
V104_RS2_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,7611.5,0.002,0.003,**
V104_RS2_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,19621,7.08e-4,0.001,***
V104_RS2_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,9422.5,0.587,0.616,ns
V104_RS2_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,11317,6.65e-7,2.33e-6,****
V104_RS2_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,5644,0.115,0.151,ns
V104_RS2_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,6742,0.01,0.015,*
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,7007.5,9.26e-7,4.86e-6,****
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,2525,2.45e-5,8.58e-5,****
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,12078,0.001,0.002,**
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,5354,0.387,0.508,ns
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,11795,8.82e-9,1.85e-7,****
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,5435,0.288,0.403,ns
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1779.5,0.686,0.8,ns
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,7133.5,1.28e-4,3.36e-4,***
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,3183.5,9e-6,3.78e-5,****
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,8410,0.857,0.9,ns
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,4166,0.042,0.067,ns
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,2023.5,2.57e-4,6e-4,***
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,908.5,5.17e-5,1.55e-4,***
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,2713,0.724,0.8,ns
Y156_N99_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,1372.5,0.094,0.142,ns
Y156_N99_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,8165.5,0.019,0.034,*
Y156_N99_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,21465.5,1.6e-7,1.12e-6,****
Y156_N99_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,9792,0.991,0.991,ns
Y156_N99_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,11513.5,1.23e-7,1.12e-6,****
Y156_N99_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,5285,0.487,0.602,ns
Y156_N99_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,6882.5,0.02,0.034,*
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,1816,6.57e-15,3.45e-14,****
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,767,1.76e-6,4.11e-6,****
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,7037,6.94e-5,1.21e-4,***
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,3270,2.24e-5,4.28e-5,****
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,2120.5,2.4e-24,5.04e-23,****
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,1712,8.58e-16,6.01e-15,****
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1628,0.714,0.75,ns
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,14164.5,3.4e-10,1.02e-9,****
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,6898,3.39e-6,7.12e-6,****
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,7118.5,0.052,0.072,ns
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,4632.5,0.369,0.456,ns
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,4687.5,1.49e-4,2.41e-4,***
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,2296.5,0.002,0.003,**
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,2597,0.465,0.514,ns
aCb4_aE_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,1660,0.84,0.84,ns
aCb4_aE_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,9091.5,0.308,0.404,ns
aCb4_aE_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,6929.5,4.09e-21,4.29e-20,****
aCb4_aE_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,5024,6.33e-12,2.22e-11,****
aCb4_aE_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,4020.5,1.74e-12,7.31e-12,****
aCb4_aE_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,2861.5,1.66e-7,4.36e-7,****
aCb4_aE_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,8773.5,0.436,0.509,ns
